arrival_key,date_key,transport_key,geography_key,origin_geography_key,destination_geography_key,market_origin_key,flight_number,vessel_name,passenger_count,arrival_datetime,arrival_date,arrival_time,arrival_hour,arrival_day_part,departure_datetime,departure_date,departure_time,departure_hour,departure_day_part,days_stay,flow_type,passenger_type,is_repeat_visit,origin_airport_code,origin_city,origin_country_code,destination_airport_code,destination_city,destination_country_code,is_direct_flight,number_of_connections,total_journey_hours,is_peak_season,is_weekend,is_holiday,data_quality_flag,granularity_level,source_confidence,dq_score,data_completeness_pct,imputation_method,observation_count,suppressed,computation_method,source_system,source_file,load_timestamp,created_timestamp
1217325,20210618,,,,28,179,,,99,,2021-06-18,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.298191,
1217326,20210618,,,,28,179,,,98,,2021-06-18,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.306929,
1217327,20210619,,,,28,179,,,9,,2021-06-19,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.316102,
1217328,20210619,,,,28,179,,,124,,2021-06-19,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.332036,
1217329,20210619,,,,28,179,,,46,,2021-06-19,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.34058,
1217330,20210619,,,,28,179,,,43,,2021-06-19,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.348735,
1217331,20210620,,,,28,179,,,24,,2021-06-20,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.357459,
1217332,20210620,,,,28,179,,,101,,2021-06-20,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.374331,
1217333,20210620,,,,28,179,,,58,,2021-06-20,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.383885,
1217334,20210620,,,,28,179,,,82,,2021-06-20,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.392964,
1217335,20210621,,,,28,179,,,20,,2021-06-21,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.40217,
1217336,20210621,,,,28,179,,,47,,2021-06-21,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.411202,
1217337,20210621,,,,28,179,,,65,,2021-06-21,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.427219,
1217338,20210621,,,,28,179,,,79,,2021-06-21,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.437787,
1217339,20210621,,,,28,179,,,111,,2021-06-21,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.449328,
1217340,20210622,,,,28,179,,,14,,2021-06-22,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.458468,
1217341,20210622,,,,28,179,,,32,,2021-06-22,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.488994,
1217342,20210622,,,,28,179,,,45,,2021-06-22,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.500206,
1217343,20210622,,,,28,179,,,46,,2021-06-22,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.50958,
1217344,20210622,,,,28,179,,,49,,2021-06-22,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.51875,
1217345,20210623,,,,28,179,,,6,,2021-06-23,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.530486,
1217346,20210623,,,,28,179,,,63,,2021-06-23,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.548472,
1217347,20210623,,,,28,179,,,104,,2021-06-23,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.557697,
1217348,20210623,,,,28,179,,,91,,2021-06-23,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.566723,
1217349,20210623,,,,28,179,,,103,,2021-06-23,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.575994,
1217350,20210624,,,,28,179,,,7,,2021-06-24,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.586697,
1217351,20210624,,,,28,179,,,23,,2021-06-24,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.606595,
1217352,20210624,,,,28,179,,,119,,2021-06-24,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.617139,
1217353,20210624,,,,28,179,,,44,,2021-06-24,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.627023,
1217354,20210624,,,,28,179,,,78,,2021-06-24,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.636796,
1217355,20210625,,,,28,179,,,15,,2021-06-25,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.646106,
1217356,20210625,,,,28,179,,,54,,2021-06-25,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.662302,
1217357,20210625,,,,28,179,,,147,,2021-06-25,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.670542,
1217358,20210625,,,,28,179,,,94,,2021-06-25,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.678504,
1217359,20210625,,,,28,179,,,75,,2021-06-25,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.686388,
1217360,20210626,,,,28,179,,,38,,2021-06-26,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.694257,
1217361,20210626,,,,28,179,,,126,,2021-06-26,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.709672,
1217362,20210626,,,,28,179,,,80,,2021-06-26,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.718613,
1217363,20210626,,,,28,179,,,43,,2021-06-26,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.730176,
1217364,20210627,,,,28,179,,,39,,2021-06-27,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.739719,
1217365,20210627,,,,28,179,,,147,,2021-06-27,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.757212,
1217366,20210627,,,,28,179,,,85,,2021-06-27,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.766252,
1217367,20210627,,,,28,179,,,30,,2021-06-27,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.775161,
1217368,20210628,,,,28,179,,,11,,2021-06-28,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.783916,
1217369,20210628,,,,28,179,,,42,,2021-06-28,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.799955,
1217370,20210628,,,,28,179,,,93,,2021-06-28,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.810028,
1217371,20210628,,,,28,179,,,68,,2021-06-28,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.820836,
1217372,20210628,,,,28,179,,,106,,2021-06-28,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.830027,
1217373,20210629,,,,28,179,,,2,,2021-06-29,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.840332,
1217374,20210629,,,,28,179,,,33,,2021-06-29,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.8575,
1217375,20210629,,,,28,179,,,83,,2021-06-29,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.86883,
1217376,20210629,,,,28,179,,,81,,2021-06-29,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.879645,
1217377,20210629,,,,28,179,,,52,,2021-06-29,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.888988,
1217378,20210630,,,,28,179,,,8,,2021-06-30,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.898054,
1217379,20210630,,,,28,179,,,48,,2021-06-30,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.916368,
1217380,20210630,,,,28,179,,,100,,2021-06-30,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.928237,
1217381,20210630,,,,28,179,,,106,,2021-06-30,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.938186,
1217382,20210630,,,,28,179,,,84,,2021-06-30,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.952442,
1217383,20210701,,,,28,179,,,15,,2021-07-01,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.964421,
1217384,20210701,,,,28,179,,,26,,2021-07-01,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.98663,
1217385,20210701,,,,28,179,,,147,,2021-07-01,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:42.996564,
1217386,20210701,,,,28,179,,,73,,2021-07-01,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.005996,
1217387,20210701,,,,28,179,,,155,,2021-07-01,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.014978,
1217388,20210702,,,,28,179,,,10,,2021-07-02,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.025201,
1217389,20210702,,,,28,179,,,37,,2021-07-02,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.04351,
1217390,20210702,,,,28,179,,,117,,2021-07-02,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.053431,
1217391,20210702,,,,28,179,,,141,,2021-07-02,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.062185,
1217392,20210702,,,,28,179,,,159,,2021-07-02,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.072158,
1217393,20210703,,,,28,179,,,21,,2021-07-03,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.081127,
1217394,20210703,,,,28,179,,,142,,2021-07-03,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.098097,
1217395,20210703,,,,28,179,,,91,,2021-07-03,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.108276,
1217396,20210703,,,,28,179,,,78,,2021-07-03,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.119313,
1217397,20210704,,,,28,179,,,36,,2021-07-04,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.128197,
1217398,20210704,,,,28,179,,,140,,2021-07-04,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.146505,
1217399,20210704,,,,28,179,,,95,,2021-07-04,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.155481,
1217400,20210704,,,,28,179,,,29,,2021-07-04,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.164602,
1217401,20210705,,,,28,179,,,115,,2021-07-05,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.173755,
1217402,20210705,,,,28,179,,,165,,2021-07-05,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.193246,
1217403,20210705,,,,28,179,,,57,,2021-07-05,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.20262,
1217404,20210706,,,,28,179,,,63,,2021-07-06,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.213608,
1217405,20210706,,,,28,179,,,55,,2021-07-06,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.232902,
1217406,20210706,,,,28,179,,,66,,2021-07-06,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.242026,
1217407,20210706,,,,28,179,,,57,,2021-07-06,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.250981,
1217408,20210707,,,,28,179,,,22,,2021-07-07,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.25998,
1217409,20210707,,,,28,179,,,45,,2021-07-07,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.277184,
1217410,20210707,,,,28,179,,,106,,2021-07-07,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.285791,
1217411,20210707,,,,28,179,,,115,,2021-07-07,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.294522,
1217412,20210707,,,,28,179,,,77,,2021-07-07,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.307471,
1217413,20210708,,,,28,179,,,11,,2021-07-08,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.317764,
1217414,20210708,,,,28,179,,,52,,2021-07-08,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.334444,
1217415,20210708,,,,28,179,,,108,,2021-07-08,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.343734,
1217416,20210708,,,,28,179,,,90,,2021-07-08,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.353102,
1217417,20210708,,,,28,179,,,95,,2021-07-08,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.362709,
1217418,20210709,,,,28,179,,,5,,2021-07-09,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.372374,
1217419,20210709,,,,28,179,,,58,,2021-07-09,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.390804,
1217420,20210709,,,,28,179,,,156,,2021-07-09,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.399837,
1217421,20210709,,,,28,179,,,116,,2021-07-09,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.408569,
1217422,20210709,,,,28,179,,,156,,2021-07-09,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.417641,
1217423,20210710,,,,28,179,,,24,,2021-07-10,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.426573,
1217424,20210710,,,,28,179,,,161,,2021-07-10,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.435325,
1217425,20210710,,,,28,179,,,137,,2021-07-10,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.443995,
1217426,20210710,,,,28,179,,,91,,2021-07-10,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.453052,
1217427,20210711,,,,28,179,,,44,,2021-07-11,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.464241,
1217428,20210711,,,,28,179,,,158,,2021-07-11,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.481448,
1217429,20210711,,,,28,179,,,124,,2021-07-11,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.490444,
1217430,20210711,,,,28,179,,,51,,2021-07-11,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.503531,
1217431,20210712,,,,28,179,,,10,,2021-07-12,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.513137,
1217432,20210712,,,,28,179,,,53,,2021-07-12,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.522517,
1217433,20210712,,,,28,179,,,124,,2021-07-12,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.535652,
1217434,20210712,,,,28,179,,,144,,2021-07-12,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.556968,
1217435,20210712,,,,28,179,,,156,,2021-07-12,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.567326,
1217436,20210713,,,,28,179,,,4,,2021-07-13,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.577334,
1217437,20210713,,,,28,179,,,48,,2021-07-13,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.598232,
1217438,20210713,,,,28,179,,,120,,2021-07-13,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.607921,
1217439,20210713,,,,28,179,,,76,,2021-07-13,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.617731,
1217440,20210713,,,,28,179,,,72,,2021-07-13,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.628993,
1217441,20210714,,,,28,179,,,9,,2021-07-14,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.639125,
1217442,20210714,,,,28,179,,,42,,2021-07-14,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.656384,
1217443,20210714,,,,28,179,,,162,,2021-07-14,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.665431,
1217444,20210714,,,,28,179,,,127,,2021-07-14,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.678373,
1217445,20210714,,,,28,179,,,93,,2021-07-14,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.68795,
1217446,20210715,,,,28,179,,,11,,2021-07-15,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.696884,
1217447,20210715,,,,28,179,,,46,,2021-07-15,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.716472,
1217448,20210715,,,,28,179,,,160,,2021-07-15,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.725421,
1217449,20210715,,,,28,179,,,105,,2021-07-15,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.738872,
1217450,20210715,,,,28,179,,,110,,2021-07-15,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.758229,
1217451,20210716,,,,28,179,,,10,,2021-07-16,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.768157,
1217452,20210716,,,,28,179,,,66,,2021-07-16,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.789355,
1217453,20210716,,,,28,179,,,154,,2021-07-16,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.801484,
1217454,20210716,,,,28,179,,,163,,2021-07-16,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.810726,
1217455,20210716,,,,28,179,,,146,,2021-07-16,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.819625,
1217456,20210717,,,,28,179,,,28,,2021-07-17,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.828297,
1217457,20210717,,,,28,179,,,169,,2021-07-17,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.837302,
1217458,20210717,,,,28,179,,,97,,2021-07-17,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.845762,
1217459,20210717,,,,28,179,,,144,,2021-07-17,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.855113,
1217460,20210718,,,,28,179,,,113,,2021-07-18,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.863869,
1217461,20210718,,,,28,179,,,101,,2021-07-18,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.884636,
1217462,20210718,,,,28,179,,,122,,2021-07-18,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.894166,
1217463,20210718,,,,28,179,,,78,,2021-07-18,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.903432,
1217464,20210719,,,,28,179,,,12,,2021-07-19,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.916628,
1217465,20210719,,,,28,179,,,37,,2021-07-19,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.934134,
1217466,20210719,,,,28,179,,,162,,2021-07-19,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.943336,
1217467,20210719,,,,28,179,,,156,,2021-07-19,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.955376,
1217468,20210719,,,,28,179,,,152,,2021-07-19,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.964578,
1217469,20210720,,,,28,179,,,12,,2021-07-20,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.974054,
1217470,20210720,,,,28,179,,,38,,2021-07-20,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:43.993919,
1217471,20210720,,,,28,179,,,161,,2021-07-20,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:44.002931,
1217472,20210720,,,,28,179,,,128,,2021-07-20,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:44.024147,
1217473,20210720,,,,28,179,,,107,,2021-07-20,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:44.034557,
1217474,20210721,,,,28,179,,,12,,2021-07-21,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:44.044381,
1217475,20210721,,,,28,179,,,36,,2021-07-21,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:44.06135,
1217476,20210721,,,,28,179,,,162,,2021-07-21,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:44.070135,
1217477,20210721,,,,28,179,,,193,,2021-07-21,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:44.079026,
1217478,20210721,,,,28,179,,,133,,2021-07-21,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:44.092221,
1217479,20210722,,,,28,179,,,10,,2021-07-22,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:44.104604,
1217480,20210722,,,,28,179,,,50,,2021-07-22,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:44.114051,
1217481,20210722,,,,28,179,,,164,,2021-07-22,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:44.123443,
1217482,20210722,,,,28,179,,,107,,2021-07-22,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:44.132612,
1217483,20210722,,,,28,179,,,112,,2021-07-22,,,,,,,,,0,arrival,,,,,,,,,,,,,,,,,,,,,,,,ANA,,2026-02-09T16:35:44.141662,
